Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
GIST-T1_JQ1,CL,-,-,CL_0002319,CL_0002319,UBERON_0001555,UBERON_0001555,-,-
HT29_colon_adenocarcinoma_ROSIG_2H,CL,CLO_0004283,CLO_0003625,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001155,BTO_0000182,BTO_0000265
purified primary alveolar epithelial type 2 cells,CT,-,-,CL_0002063,CL_0002553,UBERON_0002299,UBERON_0002048,BTO_0000538,-
mesenchymal precursor cell - ovarian cancer right ovary donor3 (SOC-57-02),CT,-,-,CL_0000134,CL_0000134,UBERON_0000992,UBERON_0000992,BTO_0003298,BTO_0002722
acute_promyelocytic_leukemia_blasts,CT,-,-,CL_0000763,CL_0010020,UBERON_0000178,UBERON_0002371,BTO_0004585,BTO_0002719
H295R,CL,CLO_0008082,CLO_0037065,CL_0002097,CL_0002075,UBERON_0001235,UBERON_0003479,BTO_0002588,BTO_0002993
OCI-Ly10,CL,-,CLO_0037065,CL_0000236,CL_0017015,UBERON_0000029,UBERON_0002371,-,-
TS576,CL,-,CLO_0037062,-,CL_0011108,UBERON_0000955,UBERON_0001155,-,-
H3.3K27M_BT245-C1P5,-,-,-,-,CL_0000113,UBERON_0000955,UBERON_0000955,-,-
Lymphoid_intestine_1,CT,-,-,CL_0000542,CL_0000542,UBERON_0000160,UBERON_0000160,-,-
MPAL5_R1_1,CT,-,-,CL_0000988,CL_0000988,UBERON_0000178,UBERON_0000178,-,-
Pt22_leukemia cell_THZ1,CT,-,-,CL_0000738,CL_0000715,UBERON_0000178,UBERON_0000178,BTO_0001271,-
Inhib_neur_cerebrum_3,CT,-,-,CL_0000540,CL_0000540,UBERON_0000955,UBERON_0000955,-,-
HCC-1428_breast_adenocarcinoma,CL,CLO_0003637,CLO_0002032,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,BTO_0004424
V1009,-,-,-,CL_0011108,CL_0000057,UBERON_0001155,UBERON_0002371,-,-
MDA-MB-231_ERαWT_0min,CL,CLO_0007634,CLO_0007634,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000815,BTO_0000815
MOLM14_CA25_11,CL,-,CLO_0037040,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,BTO_0005720,BTO_0004256
GM15850,CL,CLO_0027780,CLO_0024864,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
Myoblast donor2,CT,-,-,CL_0000056,CL_0000056,UBERON_0005090,UBERON_0005090,BTO_0000222,BTO_0001555
TTC-1240_Rhabdoid_tumor_of_the_kidney,CL,-,-,CL_1000497,-,UBERON_0002113,UBERON_0002113,-,-
breast_mrnahist,CT,-,-,-,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000150,-
U2OS_osteosarcoma_HEAT,CL,CLO_0009454,CLO_0009454,CL_0001035,CL_0001035,UBERON_0002481,UBERON_0002481,BTO_0001938,BTO_0001938
ductus deferens adult,A,-,-,CL_0000068,CL_0008024,UBERON_0001000,UBERON_0005313,BTO_0001427,BTO_0000831
Ly4,CL,-,-,CL_0000236,-,UBERON_0000178,-,-,-
mesenchymal precursor cell - adipose donor2,CT,-,-,CL_0000134,CL_0000136,UBERON_0001013,UBERON_0003104,BTO_0003298,-
NEC14,CL,CLO_0051392,-,CL_0000015,CL_0017005,UBERON_0000473,UBERON_0002107,-,-
stomach_30y,A,-,-,-,-,UBERON_0000945,UBERON_0000945,BTO_0001307,BTO_0001307
Embryonic Blood Cells,CT,-,-,CL_0000988,CL_0000763,UBERON_0000178,UBERON_0000178,-,-
CyT49_HE,CL,-,-,CL_0002322,CL_0002322,UBERON_0000922,-,-,-
Memory_CD4_T,CT,-,-,CL_0000897,CL_0000904,UBERON_0002405,UBERON_0002370,-,-
PC3_COMBO,CL,CLO_0008395,CLO_0037117,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0001061,BTO_0001331
normal plasma cell,CT,-,-,CL_0000786,CL_0000788,UBERON_0002405,UBERON_0000178,BTO_0000392,-
V1024,-,-,-,CL_0011108,CL_0002620,UBERON_0001155,UBERON_0002113,-,-
MDA-MB-231_ER?WT_45min,CL,CLO_0007634,CLO_0007634,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000815,BTO_0000815
left ventricle_DCM_LV1290,A,-,-,CL_0002494,CL_0000942,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
Adrenal_Gland,A,-,-,CL_0000150,-,UBERON_0002369,UBERON_0002369,BTO_0000047,BTO_0000428
ENS_neur_stomach,CT,-,-,CL_0000540,CL_0011020,UBERON_0000945,UBERON_0000945,-,-
SNU-216,CL,-,CLO_0009360,CL_0002178,CL_0002178,UBERON_0000945,UBERON_0000945,BTO_0004988,-
Left_ventricle,A,-,-,CL_0002494,CL_0002494,UBERON_0002084,UBERON_0002084,BTO_0001629,-
T_C,CL,-,-,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0000782,BTO_0000782
meningioma_1,CT,-,-,CL_4023097,CL_4020003,UBERON_0003548,UBERON_0003548,BTO_0001756,BTO_0001982
Peripheral blood,CT,-,-,CL_0000081,CL_0000988,UBERON_0000178,UBERON_0000178,BTO_0003494,BTO_0001007
G401,CL,CLO_0003434,CLO_0008836,CL_0002518,CL_1001609,UBERON_0002113,UBERON_0000029,BTO_0002586,BTO_0005966
OCI-LY3,CL,-,CLO_0037362,CL_0000236,CL_0000236,UBERON_0002371,UBERON_0000178,-,-
HEL92.1.7,CL,CLO_0003682,CLO_0003664,CL_0000763,CL_0000945,UBERON_0000178,UBERON_0000178,BTO_0003320,BTO_0001502
MPAL4_T1_1,CT,-,-,CL_0000988,CL_0000988,UBERON_0000178,UBERON_0000178,-,-
Mantle Cell Lymphoma (MCL),CT,-,-,CL_0000236,CL_0010008,UBERON_0000178,UBERON_0000178,BTO_0004472,BTO_0001935
ES-WA7 cells,CL,-,-,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,-,-
CD133+,CT,-,-,CL_0000037,CL_0002015,UBERON_0002371,UBERON_0001017,-,-
large intestine,A,-,-,CL_0002253,CL_0011108,UBERON_0000059,UBERON_0000051,BTO_0000706,-
MKN1,CL,CLO_0050804,-,CL_0002659,CL_0002178,UBERON_0000945,UBERON_0000945,BTO_0002384,-
LoVo_colorectal_adenocarcinoma_PHASES,CL,CLO_0007378,CLO_0007375,CL_0011108,CL_0011108,UBERON_0001155,UBERON_0001155,BTO_0000666,BTO_0000665
ra1,CL,CLO_0008738,-,CL_0000236,CL_0001015,UBERON_0000178,UBERON_0000165,BTO_0003079,-
HEK-293,CL,CLO_0001230,CLO_0001239,CL_0002518,CL_0002518,UBERON_0002113,UBERON_0002113,BTO_0000007,BTO_0001238
cerebellum - adult donor10196,A,-,-,CL_0002319,CL_0002590,UBERON_0002037,UBERON_0002037,BTO_0000232,BTO_0000241
human_villous_mesenchymal_fibroblast_cells,CT,-,-,CL_0002558,CL_0002391,UBERON_0003104,UBERON_0001148,-,BTO_0004730
CD8+ T Cells donor3,CT,-,-,CL_0000625,CL_0000625,UBERON_0002405,UBERON_0002405,BTO_0000289,BTO_0000878
OCI-LY1,CL,-,-,CL_0000236,CL_0000945,UBERON_0002371,UBERON_0002371,-,-
MyoFibrob_E,CT,-,-,CL_0000186,CL_0000185,UBERON_0002384,UBERON_0002384,BTO_0001946,BTO_0003933
Fibroblast - Dermal donor5,CT,-,-,CL_0002551,CL_0002303,UBERON_0002067,UBERON_0001255,BTO_0004419,BTO_0001255
peripheral blood monocyte-derived SC cells,CT,-,-,CL_0000576,CL_0011014,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0004411
GIST-9_PDGFRA e18,CL,-,-,CL_0002319,CL_0002319,UBERON_0001555,UBERON_0001555,-,-
MCF7_Invasive_ductal_breast_carcinoma_SIGATA,CL,CLO_0007606,CLO_0007606,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000093
DAOY_medulloblastoma,CL,CLO_0002699,CLO_0009466,CL_0002319,CL_0002319,UBERON_0002037,UBERON_0002038,BTO_0004328,BTO_0002675
G523NS_glioblastoma,CL,-,-,CL_0000125,CL_0000125,UBERON_0001017,UBERON_0000955,-,-
spinal cord fetal donor1,A,-,-,CL_0002319,CL_0002319,UBERON_0002240,UBERON_0002240,BTO_0001279,BTO_0001372
SCC25,CL,CLO_0008967,CLO_0002652,CL_0000076,CL_0000076,UBERON_0001723,UBERON_0001723,BTO_0003774,BTO_0000917
Th1_t-infiltrating,CT,-,-,CL_0000545,CL_0000542,UBERON_0002405,UBERON_0002405,BTO_0001678,BTO_0000921
ATN-1,CL,CLO_0050985,-,CL_0000084,-,UBERON_0000178,-,-,-
RWPE2,CL,CLO_0008906,CLO_0050928,CL_0002231,CL_1001593,UBERON_0002367,UBERON_0002367,BTO_0005994,BTO_0005360
MM074_Primary_Melanoma,CT,-,-,CL_0000148,CL_0000148,UBERON_0001003,UBERON_0001003,-,-
SupB15 ACY1035,CL,CLO_0009161,CLO_0037332,CL_0017006,CL_0000542,UBERON_0002371,UBERON_0000178,-,BTO_0004886
Osteoblast Primary Cells,CT,-,-,CL_0000062,CL_0000062,UBERON_0002481,UBERON_0002417,BTO_0001593,BTO_0001939
BICR-31,CL,CLO_0009943,-,CL_0000076,CL_1002027,UBERON_0001723,UBERON_0004294,-,-
BI_CD4p_CD25-_CD45ROp_Memory,CT,-,-,CL_0001204,CL_0000901,UBERON_0002405,UBERON_0000178,-,-
Mesenchymal Stem Cells - hepatic donor2,CT,-,-,CL_0000134,CL_0000134,UBERON_0002107,UBERON_0002107,BTO_0003298,BTO_0002742
CD14-positive_monocyte,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
IMR90_lung_fibroblasts_SENES_SHLUC,CL,CLO_0006951,CLO_0006951,CL_0002553,CL_0002553,UBERON_0002048,UBERON_0002048,BTO_0001229,BTO_0001597
monocyte-derived dendritic cells_0h,CT,-,-,CL_0000451,CL_0000453,UBERON_0002405,UBERON_0002405,BTO_0002042,BTO_0000751
pro_B,CT,-,-,CL_0000826,CL_0000942,UBERON_0002371,UBERON_0000178,BTO_0003104,BTO_0000942
Pancreatic islets,A,-,-,CL_0008024,CL_0008024,UBERON_0000006,UBERON_0000025,BTO_0000991,BTO_0000853
Foreskin_keratinocyte,CT,-,-,CL_1001606,CL_1001606,UBERON_0001332,UBERON_0001332,BTO_0005481,BTO_0001197
acute myeloid leukemia (FAB M4) cell line:HNT-34,CL,CLO_0050982,-,CL_0000763,CL_0000571,UBERON_0000178,UBERON_0000178,-,-
brain_1,A,-,-,CL_0002319,CL_0002319,UBERON_0000955,UBERON_0000955,BTO_0000142,BTO_0000096
Capillary_1_G,CT,-,-,CL_0002144,CL_0002144,UBERON_0001915,UBERON_0001914,BTO_0004956,BTO_0004956
clear cell carcinoma cell line:JHOC-5,CL,CLO_0051439,CLO_0037176,CL_2000064,CL_0000033,UBERON_0000992,UBERON_0000992,-,-
Aska-BAF47KO1 shSSX,-,-,-,CL_0000214,CL_0000034,UBERON_0004905,UBERON_0002384,-,-
medial frontal gyrus - adult donor10196,A,-,-,CL_0002319,CL_0002319,UBERON_0002702,UBERON_0002063,BTO_0004834,BTO_0003468
BI_CD4_Memory_Primary_7pool,CT,-,-,CL_0000897,CL_0000918,UBERON_0002405,UBERON_0002405,-,-
lymphoblast,CT,-,-,CL_0017005,CL_0000542,UBERON_0000178,UBERON_0000178,BTO_0000772,BTO_0000731
CD14+ monocytes - treated with Cryptococcus donor1,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000876
foreskin_melanocyte_2,CT,-,-,CL_2000045,CL_2000045,UBERON_0001332,UBERON_0001332,BTO_0005457,BTO_0005456
HT3,CL,CLO_0004286,-,CL_0002535,CL_0000034,UBERON_0000002,UBERON_0000922,-,-
DND_41,CL,CLO_0009834,CLO_0009332,CL_0000084,CL_0000083,UBERON_0000178,UBERON_0000178,-,-
HBEC_2,CT,-,CLO_0008392,CL_0010003,CL_0002202,UBERON_0002299,UBERON_0008381,-,BTO_0006355
DHL-4,CL,CLO_0037061,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0006462,-
cord blood derived cell line:COBL-a 24h infection,CL,-,CLO_0020929,CL_0000988,-,UBERON_0002331,UBERON_0002331,-,BTO_0003468
HT1080_WT,CL,CLO_0004276,CLO_0004262,CL_0000066,CL_0000056,UBERON_0002384,UBERON_0002384,BTO_0001282,BTO_0001531
dermal_fibroblast,CT,-,-,CL_0002551,CL_0002620,UBERON_0002067,UBERON_0002067,BTO_0004419,BTO_0001596
mesenchymal precursor cell - ovarian cancer left ovary donor3,CT,-,-,CL_0000134,CL_0000134,UBERON_0000992,UBERON_0000992,BTO_0003298,BTO_0003298
aortic valve interstitial cells,CT,-,-,CL_4030032,CL_0000499,UBERON_0002137,UBERON_0002306,-,BTO_0002935
Mac-2A_ALK-,CL,-,CLO_0050853,CL_0000542,CL_0000576,UBERON_0000178,UBERON_0002371,-,-
GBM_B39,CL,-,-,CL_0002319,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
T47D_invasive_ductal_carcinoma_PROG,CL,CLO_0009251,CLO_0009251,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0001248,BTO_0001248
MCF7_Invasive_ductal_breast_carcinoma_SHCTR_E2,CL,CLO_0007606,CLO_0007606,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000093
PK-LCLs,CT,-,-,CL_0017005,CL_0000664,UBERON_0000178,UBERON_0000178,-,-
CD34_cells_DMSO,CT,-,-,CL_0000037,CL_0000039,UBERON_0002371,UBERON_0002371,BTO_0000725,BTO_0000725
AMIPS8,-,-,-,-,CL_0000242,-,UBERON_0001295,-,-
pulmonary arterial smooth muscle cells_PAH1_sictrl,CT,-,-,CL_0002591,CL_0002596,UBERON_0002111,UBERON_0002111,BTO_0003336,BTO_0004525
U2OS_osteosarcoma_SHNS,CL,CLO_0009454,CLO_0009454,CL_0001035,CL_0001035,UBERON_0002481,UBERON_0002481,BTO_0001938,BTO_0001938
neural_progenitors,CT,-,-,CL_0011020,CL_0011020,UBERON_0001016,UBERON_00010176,-,BTO_0004015
MDP,CT,-,-,CL_0002009,CL_0000047,UBERON_0002371,UBERON_0000178,-,-
PC_9,CL,-,CLO_0002582,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0005518,BTO_0006209
Purified AT2 cells,CT,-,-,CL_0002063,CL_0002623,UBERON_0002299,UBERON_0002048,BTO_0000538,BTO_00058
Brain angular gyrus,A,-,-,CL_0002319,CL_0002319,UBERON_0002686,UBERON_0014828,-,BTO_0004876
HK-2,CL,CLO_0003771,-,CL_0002306,CL_0002517,UBERON_0004134,UBERON_0002113,BTO_0003575,-
amniotic membrane cells donor2,CT,-,-,CL_0002536,CL_0002518,UBERON_0000305,UBERON_0003607,-,-
right ventricle 3y,A,-,-,CL_0002494,CL_0002494,UBERON_0002080,UBERON_0002087,BTO_0001630,BTO_0001630
I10_Mantle cell lymphoma tissue_THZ1,CL,-,-,CL_0000236,CL_0002319,UBERON_0000178,UBERON_0002371,-,BTO_0001830
2223_GBM,-,-,-,-,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
Capillary_2_C,CT,-,-,CL_0002144,CL_0002144,UBERON_0001915,UBERON_0001914,BTO_0004956,BTO_0004956
CD4+CD25-CD45RA- memory conventional T cells donor3,CT,-,-,CL_0000813,CL_0000901,UBERON_0002405,UBERON_0002370,-,-
SH-EP,CL,-,-,CL_0000031,CL_0000031,UBERON_0001016,UBERON_0001016,BTO_0005397,BTO_0005185
osteosarcoma cell line:143B/TK^(-)neo^(R),CL,CLO_0001088,CLO_0003091,CL_0001035,CL_0001035,UBERON_0000981,UBERON_0002481,-,BTO_0003096
Parietal_and_chief_stomach,CT,-,-,-,CL_0002573,UBERON_0000945,UBERON_0000945,-,-
PC9,CL,-,CLO_0032008,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0005518,BTO_0005305
acute myeloid leukemia (FAB M4eo) cell line:EoL-1,CL,CLO_0002932,CLO_0037079,CL_0000763,CL_0000763,UBERON_0000178,UBERON_0000178,BTO_0002405,-
adipose-tissue,A,-,-,CL_0000136,CL_0000136,UBERON_0001013,UBERON_0001013,BTO_0001487,BTO_0001078
CD34_cells_ACY957,CT,-,-,CL_0000037,CL_0000037,UBERON_0002371,UBERON_0002371,BTO_0000725,BTO_0000725
BT16,CL,-,-,CL_0008019,CL_0000066,UBERON_0001017,UBERON_0002113,-,-
liposarcoma cell line:KMLS-1,CL,-,CLO_0050107,CL_0000136,CL_0000136,UBERON_0001013,UBERON_0000144,-,-
T Cell,CT,-,-,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0000782,BTO_0000805
GBM_IDHmut5661,CL,-,-,CL_0002319,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
LMPP_frozen_BM0828,CT,-,-,CL_0000936,CL_0002049,UBERON_0002371,UBERON_0002371,-,-
BPE_mammary_epithelial_cells,CL,-,-,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,-,-
Hair Follicle Dermal Papilla Cells donor3,CT,-,-,CL_0000346,CL_0000623,UBERON_0002073,UBERON_0001225,BTO_0005569,BTO_0004907
AT2_D,CT,-,-,CL_0002063,CL_0002417,UBERON_0002299,UBERON_0002299,BTO_0000538,BTO_0000530
CD20,CT,-,-,CL_0000945,CL_0000451,UBERON_0000178,UBERON_0000178,-,BTO_0002042
Lymphoid_placenta,CT,-,-,CL_0000542,CL_0000817,UBERON_0001987,UBERON_0001987,-,-
hTERT_KD,CT,-,-,CL_0002149,CL_1001609,UBERON_0001295,UBERON_0001003,-,-
HMS001,CL,-,-,CL_0000076,CL_0000057,UBERON_0001729,UBERON_0002204,-,-
mid-neurogenesis-radial-glial-cells,CT,-,-,CL_0000125,CL_0002319,UBERON_0001016,UBERON_0001016,-,-
be2c,CL,-,CLO_0008181,CL_0000031,CL_0000031,UBERON_0000955,UBERON_0000955,BTO_0004782,-
mesenchymal precursor cell - adipose donor3,CT,-,-,CL_0000134,CL_0000134,UBERON_0001013,UBERON_0003104,BTO_0003298,BTO_0003294
Blue1_sporadic_Burkitt_lymphoma,CL,-,CLO_0009263,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,BTO_0006328
Matrix_Fibrob_2_J,CT,-,-,CL_0000057,CL_0000057,UBERON_0002384,UBERON_0002384,BTO_0000452,BTO_0001452
bladder adult pool1,A,-,-,CL_1001319,CL_0000072,UBERON_0001255,UBERON_0001882,BTO_0000123,BTO_0000280
H9_naive,CL,CLO_0003612,CLO_0003605,CL_0000084,CL_0000084,UBERON_0000178,UBERON_0000178,BTO_0001944,BTO_0001947
ascending_aorta,A,-,-,-,-,UBERON_0001496,UBERON_0001676,-,BTO_0000251
SH-SY5Y_untreat,CL,CLO_0009015,CLO_0008994,CL_0000031,CL_0000031,UBERON_0002371,UBERON_0002371,BTO_0000793,BTO_0001153
retinoblastoma_xenograft,CT,-,-,CL_0009004,CL_0000813,UBERON_0000966,UBERON_0001016,BTO_0001178,BTO_0001552
A549_3h_only,CL,CLO_0001601,CLO_0001601,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0000018,BTO_0000018
B Cell,CT,-,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0000776,BTO_0000776
Ciliated_epithelial_lung,CT,-,-,CL_1000271,CL_0002563,UBERON_0002048,UBERON_0002048,-,-
H1_hESC_2,CL,CLO_0037281,CLO_0037283,CL_0002322,CL_0002322,UBERON_0000922,UBERON_0000922,BTO_0006080,BTO_0006080
MPAL1_T1_4,CT,-,-,CL_0000988,CL_0000988,UBERON_0000178,UBERON_0000178,-,-
Intestinal_epithelial_2,CT,-,-,CL_0002563,CL_0002563,UBERON_0001277,UBERON_0000160,BTO_0000003,-
NEC8,CL,CLO_0051391,-,CL_0000015,CL_0011108,UBERON_0000473,UBERON_0001155,BTO_0006542,BTO_0006101
GBM17,CT,CLO_0003456,GBM17,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,-,-
Mesenchymal stem cells - adipose donor0,CT,-,-,CL_0000134,CL_0000134,UBERON_0001013,UBERON_0003104,BTO_0003298,BTO_0003298
Rectal_Smooth_Muscle,A,-,-,CL_0002504,CL_1001319,UBERON_0018112,UBERON_0013114,-,BTO_0004743
CD34_cells_FETAL,CT,-,-,CL_0000037,CL_0000039,UBERON_0002371,UBERON_0002371,BTO_0000725,BTO_0000725
EM CD8+ ab T (VB),CT,-,-,CL_0000625,CL_0000625,UBERON_0000178,UBERON_0000178,-,BTO_0000933
3752,-,-,-,CL_0000034,-,UBERON_0000955,UBERON_0000955,-,-
colorectal-cancer,CT,-,-,CL_0011108,CL_0011108,UBERON_0012652,UBERON_0001155,BTO_0001615,BTO_0003238
EndoC-betaH2,CL,-,-,CL_0000169,CL_0002002,UBERON_0001264,UBERON_0001264,-,-
HSMM cell derived Skeletal Muscle Myotubes Cells,CT,-,CLO_0037272,CL_0002372,CL_0000192,UBERON_0005090,UBERON_0001134,-,-
BT168_glioblastoma_stem_cells,CL,-,-,CL_0000034,CL_0000047,UBERON_0001017,UBERON_0000955,-,-
CLB-MA,CL,-,-,CL_0000031,CL_0000031,UBERON_0001016,UBERON_0000472,-,-
gastrointestinal carcinoma cell line:ECC12,CL,CLO_0050807,CLO_0050140,CL_0002178,CL_0002563,UBERON_0000945,UBERON_0000310,-,BTO_0003901
Lymphoid_Myeloid_muscle,CT,-,-,-,CL_0000951,UBERON_0005090,UBERON_0001084,-,-
LCL_lymphoblastoid_cell_line,CT,-,-,CL_0017005,CL_0000542,UBERON_0000178,UBERON_0000178,BTO_0000773,BTO_0001055
SW872_YAP5SA,CL,CLO_0009201,CLO_0009250,CL_0000136,CL_0000136,UBERON_0002384,UBERON_0002384,BTO_0003743,BTO_0005957
HSPC,CT,-,-,CL_0000837,CL_0000837,UBERON_0002371,UBERON_0002371,-,BTO_0000736
CV-1,-,-,-,-,CL_0002563,-,UBERON_0002046,-,BTO_0004827
MKL-1,CL,-,CLO_0008380,CL_0000242,CL_0002327,UBERON_0001003,UBERON_0000945,-,BTO_0004256
Ciliary Epithelial Cells donor1,CT,-,-,CL_0000067,CL_0008031,UBERON_0007601,UBERON_0001808,-,-
GM04604,CL,CLO_0018911,CLO_0024303,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,-,-
HeLa-S3 Cervical Carcinoma Cell Line,CL,CLO_0003696,CLO_0037239,CL_0002535,CL_0002535,UBERON_0000002,UBERON_0002006,BTO_0000568,BTO_0000567
AzH-G2/M,CL,-,-,-,-,UBERON_0000922,-,-,-
MDA-MB-157,CL,CLO_0007632,CLO_0007641,CL_0002327,CL_0002327,UBERON_0000310,UBERON_0000310,BTO_0006218,BTO_0002904
Adrenoc_5,CT,-,-,CL_0002097,CL_0002093,UBERON_0002369,UBERON_0002369,BTO_0005817,BTO_0001637
LNCaP95_shARfl_DHT,CL,-,-,CL_0002231,CL_0002231,UBERON_0002367,UBERON_0002367,BTO_0006264,BTO_0006368
SHEP with tetracycline inducible MYC_DOX_6HR,CL,-,CLO_0008892,CL_0000031,CL_0000727,UBERON_0001016,UBERON_0000945,BTO_0005397,BTO_0003872
WHIM12,CL,-,-,CL_0002327,-,UBERON_0000310,-,-,-
Megakaryo_spleen,CT,-,-,CL_0000556,CL_0000084,UBERON_0002106,UBERON_0002107,-,BTO_0001281
left ventricle,A,-,-,CL_0002494,CL_0002494,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
Vascular_endo_spleen,CT,-,-,CL_2000053,-,UBERON_0002106,UBERON_0000966,-,-
HMLER,CT,-,-,CL_0002327,CL_0002013,UBERON_0000310,UBERON_0000310,BTO_0006528,BTO_0003365
Stromal_placenta_1,CT,-,-,CL_0000499,CL_0000499,UBERON_0001987,UBERON_0001987,-,-
GMP2mid_LS_BM1137,CT,-,-,CL_0000557,CL_0002065,UBERON_0002371,UBERON_0002371,-,BTO_0004730
IMEC WT,-,-,-,-,CL_0009035,-,UBERON_0000955,-,-
thymocytes,CT,-,-,CL_0000893,CL_0001698,UBERON_0002370,UBERON_0002370,BTO_0001372,BTO_0000984
RH3,CL,-,-,CL_0002598,CL_0000077,UBERON_0004895,UBERON_0001016,BTO_0005383,-
hT85_organoid,A,-,-,CL_0000083,-,UBERON_0001264,UBERON_0001240,-,-
JD-LCLs,CT,-,-,CL_0000542,CL_0000037,UBERON_0000178,UBERON_0000178,-,-
Colon_Crypt_3,A,-,-,CL_0011108,CL_0011108,UBERON_0013485,UBERON_0012673,-,-
GIST-3_KIT e11,CL,-,-,CL_0002319,CL_0002319,UBERON_0001555,UBERON_0001555,-,-
MonoMac6,CL,CLO_0007828,CLO_0037169,CL_0000576,CL_0000576,UBERON_0000178,UBERON_0000178,BTO_0002333,BTO_0005784
MC615 Cells,-,-,-,-,CL_0000057,-,UBERON_0002384,-,-
Glomerulus,A,-,-,CL_1000746,CL_0002038,UBERON_0000074,UBERON_0000004,BTO_0000530,-
Multipotent Cord Blood Unrestricted Somatic Stem Cells donor2,CT,-,-,CL_0000723,CL_0000014,UBERON_0002331,UBERON_0002331,BTO_0002667,BTO_0004684
Fibroblast - Pulmonary Artery donor1,CT,-,-,CL_0002557,CL_0002322,UBERON_0002012,UBERON_0001820,-,BTO_0004769
hTERT-HME1,CL,CLO_0004291,CLO_0037112,CL_0002327,CL_0000076,UBERON_0000310,UBERON_0002231,-,-
Endothelial Cells - Umbilical vein donor2,CT,-,-,CL_0002618,CL_0002521,UBERON_0002066,UBERON_0002190,BTO_0004296,BTO_0004894
JHU-029_laryngeal_squamous_cell_carcinoma,CL,-,-,CL_0000076,CL_0000076,UBERON_0001737,UBERON_0001043,BTO_0003888,-
CD19_Primary_Cells_Peripheral_UW,CT,-,-,CL_0001201,CL_0000945,UBERON_0000178,UBERON_0000178,-,BTO_0000776
brain_microvascular_endothelial_cell,CT,-,-,CL_2000044,CL_0002622,UBERON_0008339,UBERON_0008326,BTO_0003636,-
CD14_LPS,CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,UBERON_0000178,BTO_0000876,BTO_0000140
CD19+_CD10+_CD44low_CXCR4+_B_cells,CT,-,-,CL_0001201,CL_0001201,UBERON_0000178,UBERON_0000178,-,-
Hs-352-Sk,-,-,CLO_0037396,-,CL_1001575,-,UBERON_0002107,-,-
mesenchymal precursor cell - adipose donor1,CT,-,-,CL_0000134,CL_0000134,UBERON_0001013,UBERON_0000996,BTO_0003298,BTO_0003298
iPS_DF_19_11,CL,CLO_0037308,-,CL_0002248,CL_0002248,-,-,-,-
Erythrob_heart,CT,-,-,CL_0000765,CL_0000767,UBERON_0000948,UBERON_0000948,BTO_0001571,BTO_0001565
RL,CL,CLO_0008828,-,CL_0000236,CL_0000236,UBERON_0000178,UBERON_0000178,BTO_0003230,BTO_0006017
NCI-H1299-wtSMARCA4_Dox_SAHA,CL,CLO_0007986,CLO_0007983,CL_0000082,CL_0000082,UBERON_0002048,UBERON_0002048,BTO_0002552,BTO_0001368
GBM_4218_0,CL,-,-,CL_0000125,CL_0000125,UBERON_0000955,UBERON_0000955,BTO_0001530,-
"HSCe_71y_CD34+,CD38-,Lineage-",CT,-,-,CL_0001024,CL_0001024,UBERON_0002371,UBERON_0002371,BTO_0000725,BTO_0000725
