Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
HEK293_siBAHD1_W667G_mutant,CL,CLO_0001230,CLO_0000001,CL_0002518,CL_0000001,UBERON_0002113,UBERON_0001001,BTO_0000007,BTO:0000332
MKL1_virus_positive,CL,-,CLO_0000032,CL_0000242,CL_0000001,UBERON_0001003,UBERON:0000000,-,BTO:0000123
750N,CT,-,CLO_0000001,CL_1000497,CL:0000001,UBERON_0002113,UBERON:0001234,-,BTO:0005550
fibrosarcoma cell line:HT-1080,CL,CLO_0004276,CLO_0000025,CL_0000066,CL_0000259,UBERON_0002384,UBERON:0002100,BTO_0001282,BTO:0000421
LNCaP_prostate_carcinoma_SHCTR_DHT,CL,CLO_0007365,CLO_0001000,CL_0002231,CL_0000001,UBERON_0002367,UBERON_0002048,BTO_0001321,BTO:0000372
SK-N-BE2,CL,CLO_0009052,CLO_0000012,CL_0000031,CL_0000010,UBERON_0001016,UBERON_0000014,BTO_0002696,BTO_0000062
HelaS3 ENCODE,CL,CLO_0003696,CLO_0000000,CL_0002535,CL:0000001,UBERON_0000002,UBERON:0000954,BTO_0000568,BTO_0000179
WA09_embryonic_stem_cells,CL,-,CLO_0000057,CL_0002322,CL:0000001,UBERON_0000922,UBERON_0002048,BTO_0006062,BTO:0000077
MO1043_ICN1_HA_H3K27Ac_a,CL,-,CLO_0000001,CL_0000236,CL:0000001,UBERON_0000178,UBERON:0000469,-,obo:BTO_0003804
GIST-T1_JQ1,CL,-,CLO_0000123,CL_0002319,CL_0000001,UBERON_0001555,UBERON:0001000,-,BTO_0001234
HT29_colon_adenocarcinoma_ROSIG_2H,CL,CLO_0004283,CLO_0000053,CL_0011108,CL_0000001,UBERON_0001155,UBERON_0001922,BTO_0000182,BTO:0003633
purified primary alveolar epithelial type 2 cells,CT,-,CLO_0000023,CL_0002063,CL:0000622,UBERON_0002299,UBERON_0006122,BTO_0000538,BTO:0000325
mesenchymal precursor cell - ovarian cancer right ovary donor3 (SOC-57-02),CT,-,-,CL_0000134,CL:0000238,UBERON_0000992,UBERON_0005010,BTO_0003298,BTO:0000296
FaDu,CL,-,CLO_0001431,CL_0000076,CL_0000001,UBERON_0001051,UBERON_0007033,-,BTO:0000343
acute_promyelocytic_leukemia_blasts,CT,-,CLO_0000031,CL_0000763,CL_0000235,UBERON_0000178,UBERON_0006099,BTO_0004585,BTO:00000123
H295R,CL,CLO_0008082,CLO_0000001,CL_0002097,CL_0000002,UBERON_0001235,UBERON:0001234,BTO_0002588,BTO:0005140
OCI-Ly10,CL,-,CLO_0000001,CL_0000236,CL_0000001,UBERON_0000029,obo:UBERON_0016910,-,obo:BTO_0001614
TS576,CL,-,CLO_0000000,-,CL_0000000,UBERON_0000955,UBERON:0004722,-,BTO_0000001
H3.3K27M_BT245-C1P5,-,-,CLO_0000000,-,CL_0000001,UBERON_0000955,UBERON:0000104,-,BTO:0000000
Lymphoid_intestine_1,CT,-,CLO_0000052,CL_0000542,CL_0000011,UBERON_0000160,UBERON_0002045,-,BTO:0000327
MPAL5_R1_1,CT,-,CLO_0000178,CL_0000988,CL_0000001,UBERON_0000178,UBERON_0001000,-,obo:BTO_0005375
Pt22_leukemia cell_THZ1,CT,-,CLO_0000079,CL_0000738,CL_0000122,UBERON_0000178,UBERON_0001010,BTO_0001271,BTO:0000213
Inhib_neur_cerebrum_3,CT,-,CLO_0000012,CL_0000540,CL:0000001,UBERON_0000955,UBERON_0000955,-,BTO:0000234
HCC-1428_breast_adenocarcinoma,CL,CLO_0003637,CLO_0000023,CL_0002327,CL_0000066,UBERON_0000310,UBERON_0002045,-,BTO:0000483
V1009,-,-,CLO_0000001,CL_0011108,CL_0000001,UBERON_0001155,UBERON_0001000,-,obo:BTO_0000977
MDA-MB-231_ERαWT_0min,CL,CLO_0007634,CLO_0000001,CL_0002327,CL_0000066,UBERON_0000310,UBERON:0000102,BTO_0000815,obo:BTO_0001487
hiPSC,CL,CLO_0037308,CLO_0000001,CL_0002248,CL_0000001,-,UBERON_0006100,BTO_0006081,BTO:0000142
MOLM14_CA25_11,CL,-,CLO_0000020,CL_0000763,CL_0000125,UBERON_0000178,-,BTO_0005720,BTO:0005720
GM15850,CL,CLO_0027780,CLO_0000000,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0002102,-,BTO:0001550
Myoblast donor2,CT,-,CLO_0000054,CL_0000056,CL:0008006,UBERON_0005090,UBERON:0007126,BTO_0000222,BTO:0000056
TTC-1240_Rhabdoid_tumor_of_the_kidney,CL,-,CLO_0000022,CL_1000497,CL_0000124,UBERON_0002113,UBERON_0002049,-,BTO:0000373
breast_mrnahist,CT,-,CLO_0000001,-,CL_0000545,UBERON_0000310,UBERON_0001000,BTO_0000150,BTO:0001428
U2OS_osteosarcoma_HEAT,CL,CLO_0009454,CLO_0000054,CL_0001035,CL_0000001,UBERON_0002481,UBERON_0002048,BTO_0001938,BTO:0000295
ductus deferens adult,A,-,CLO_0000001,CL_0000068,CL_0000167,UBERON_0001000,UBERON_0002044,BTO_0001427,BTO_0000258
Ly4,CL,-,CLO_0000016,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0001000,-,BTO:0000772
mesenchymal precursor cell - adipose donor2,CT,-,CLO_0000052,CL_0000134,CL_0000003,UBERON_0001013,UBERON_0006120,BTO_0003298,BTO_0000575
NEC14,CL,CLO_0051392,CLO_0000001,CL_0000015,CL_0000001,UBERON_0000473,-,-,BTO_0001628
stomach_30y,A,-,CLO_0000001,-,CL_0000120,UBERON_0000945,UBERON_0002102,BTO_0001307,BTO_0000297
Embryonic Blood Cells,CT,-,CLO_0000064,CL_0000988,CL_0000234,UBERON_0000178,UBERON_0001002,-,BTO_0000494
CyT49_HE,CL,-,CLO_0000000,CL_0002322,CL_0000001,UBERON_0000922,UBERON:0000010,-,BTO:0006265
Memory_CD4_T,CT,-,CLO_0000055,CL_0000897,CL:0000001,UBERON_0002405,UBERON_0001015,-,BTO:0000001
PC3_COMBO,CL,CLO_0008395,CLO_0000012,CL_0002231,CL_0000001,UBERON_0002367,UBERON_0002100,BTO_0001061,BTO:0001061
normal plasma cell,CT,-,CLO_0000025,CL_0000786,CL:0000645,UBERON_0002405,UBERON_0002105,BTO_0000392,BTO:0000123
V1024,-,-,CLO_0000012,CL_0011108,CL_0000001,UBERON_0001155,UBERON_0013515,-,BTO:0003719
MDA-MB-231_ER?WT_45min,CL,CLO_0007634,CLO_0000020,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0000104,BTO_0000815,obo:BTO_0001614
brain-prefrontal-cortex,A,-,CLO_0000032,CL_0002319,CL_0000163,UBERON_0000451,UBERON_0002048,BTO_0002807,BTO:0000163
left ventricle_DCM_LV1290,A,-,CLO_0000062,CL_0002494,CL_0000122,UBERON_0002084,UBERON:0002104,BTO_0001629,BTO_0001629
Adrenal_Gland,A,-,CLO_0000022,CL_0000150,CL_0000120,UBERON_0002369,UBERON_0002048,BTO_0000047,BTO:0000041
ENS_neur_stomach,CT,-,CLO_0000029,CL_0000540,CL_0000122,UBERON_0000945,UBERON_0002113,-,BTO_0000155
SNU-216,CL,-,CLO_0000012,CL_0002178,CL:0000001,UBERON_0000945,UBERON:0000015,BTO_0004988,BTO:0004988
Left_ventricle,A,-,CLO_0000031,CL_0002494,CL_0000123,UBERON_0002084,UBERON_0002045,BTO_0001629,BTO:0001629
T_C,CL,-,CLO_0000001,CL_0000084,CL_0000001,UBERON_0000178,UBERON:0001000,BTO_0000782,obo:BTO_0001615
meningioma_1,CT,-,CLO_0000066,CL_4023097,CL:0000064,UBERON_0003548,UBERON_0002397,BTO_0001756,BTO:0000154
Peripheral blood,CT,-,CLO_0000001,CL_0000081,CL_0000001,UBERON_0000178,UBERON_0000175,BTO_0003494,BTO:0000010
G401,CL,CLO_0003434,CLO_00000401,CL_0002518,CL_0000001,UBERON_0002113,UBERON_0001234,BTO_0002586,BTO:0005805
OCI-LY3,CL,-,CLO_0000012,CL_0000236,CL_0000001,UBERON_0002371,UBERON:0001234,-,obo:BTO_0001614
HEL92.1.7,CL,CLO_0003682,CLO_0000123,CL_0000763,CL_0000141,UBERON_0000178,UBERON:0001234,BTO_0003320,BTO:0001234
MPAL4_T1_1,CT,-,CLO_0000001,CL_0000988,CL:0000001,UBERON_0000178,UBERON_0001000,-,obo:BTO_0002632
Mantle Cell Lymphoma (MCL),CT,-,-,CL_0000236,-,UBERON_0000178,-,BTO_0004472,BTO_0000123
ES-WA7 cells,CL,-,CLO_0000001,CL_0002322,CL_0000019,UBERON_0000922,UBERON_0001000,-,BTO_0000123
CD133+,CT,-,CLO_0000001,CL_0000037,CL_0000010,UBERON_0002371,UBERON:0000010,-,BTO:0000123
large intestine,A,-,CLO_0000025,CL_0002253,CL_0000123,UBERON_0000059,UBERON_0002048,BTO_0000706,BTO:0000132
MKN1,CL,CLO_0050804,CLO_0001719,CL_0002659,CL:0000123,UBERON_0000945,UBERON_0010104,BTO_0002384,BTO:0002384
LoVo_colorectal_adenocarcinoma_PHASES,CL,CLO_0007378,CLO_0000031,CL_0011108,CL_0000001,UBERON_0001155,UBERON_0002018,BTO_0000666,BTO:0000012
rhabdomyosarcoma,CT,-,CLO_0000031,CL_0000187,CL_0000001,UBERON_0005090,UBERON_0002043,BTO_0001802,BTO:0000205
ra1,CL,CLO_0008738,CLO_0000001,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0001000,BTO_0003079,obo:BTO_0002871
HEK-293,CL,CLO_0001230,CLO:0000001,CL_0002518,CL:0000001,UBERON_0002113,UBERON:0002112,BTO_0000007,BTO:0000001
C4-2,CL,CLO_0037116,CLO_0000000,CL_0002231,CL_0000002,UBERON_0002367,UBERON:0000015,BTO_0005672,obo:BTO_0002904
cerebellum - adult donor10196,A,-,CLO_0000063,CL_0002319,CL_0000120,UBERON_0002037,UBERON_0001954,BTO_0000232,BTO:0000162
human_villous_mesenchymal_fibroblast_cells,CT,-,CLO_0000054,CL_0002558,CL_0000002,UBERON_0003104,UBERON_0006128,-,BTO:0000202
CD8+ T Cells donor3,CT,-,CLO_0000001,CL_0000625,CL:0000544,UBERON_0002405,UBERON:0005623,BTO_0000289,BTO_0000123
OCI-LY1,CL,-,CLO_0000001,CL_0000236,CL_0000123,UBERON_0002371,UBERON_0006779,-,obo:BTO_0002871
MyoFibrob_E,CT,-,CLO_0000001,CL_0000186,CL_0000123,UBERON_0002384,UBERON:0006107,BTO_0001946,BTO:0000304
Fibroblast - Dermal donor5,CT,-,CLO_0000025,CL_0002551,CL_0000066,UBERON_0002067,UBERON_0002048,BTO_0004419,BTO:0000253
peripheral blood monocyte-derived SC cells,CT,-,CLO_0000030,CL_0000576,CL_0000238,UBERON_0000178,UBERON_0000014,BTO_0000876,BTO_0000042
GIST-9_PDGFRA e18,CL,-,CLO_0000001,CL_0002319,CL_0000000,UBERON_0001555,UBERON:0000985,-,obo:BTO_0001615
MCF7_Invasive_ductal_breast_carcinoma_SIGATA,CL,CLO_0007606,CLO_0000023,CL_0002327,CL_0000120,UBERON_0000310,UBERON_0001000,BTO_0000093,BTO:0000283
DAOY_medulloblastoma,CL,CLO_0002699,CLO_0000020,CL_0002319,CL_0000116,UBERON_0002037,UBERON_0002048,BTO_0004328,BTO:0000320
G523NS_glioblastoma,CL,-,CLO_0000001,CL_0000125,CL_0000066,UBERON_0001017,UBERON_0002041,-,BTO:0000362
spinal cord fetal donor1,A,-,CLO_0000059,CL_0002319,CL_0000123,UBERON_0002240,UBERON_0002101,BTO_0001279,BTO_0000352
SCC25,CL,CLO_0008967,CLO_0000001,CL_0000076,CL_0000001,UBERON_0001723,UBERON_0004824,BTO_0003774,BTO_0000123
Th1_t-infiltrating,CT,-,CLO_0000094,CL_0000545,CL:0000001,UBERON_0002405,UBERON_0001010,BTO_0001678,BTO_0001915
ATN-1,CL,CLO_0050985,CLO_0000001,CL_0000084,CL_0000001,UBERON_0000178,UBERON_0001234,-,BTO_0000039
RWPE2,CL,CLO_0008906,CLO_0000001,CL_0002231,CL_0000010,UBERON_0002367,UBERON_0006122,BTO_0005994,BTO:0000231
MM074_Primary_Melanoma,CT,-,CLO_0000001,CL_0000148,CL_0000123,UBERON_0001003,UBERON_0002048,-,BTO_0000332
SupB15 ACY1035,CL,CLO_0009161,CLO_0000001,CL_0017006,CL:0000000,UBERON_0002371,UBERON_0000010,-,BTO:0001550
Osteoblast Primary Cells,CT,-,CLO_0000025,CL_0000062,CL_0000123,UBERON_0002481,UBERON_0002195,BTO_0001593,BTO:0000075
BICR-31,CL,CLO_0009943,CLO_0000123,CL_0000076,CL:0000000,UBERON_0001723,UBERON:0000000,-,obo:BTO_0001614
BI_CD4p_CD25-_CD45ROp_Memory,CT,-,CLO_0000001,CL_0001204,CL_0000002,UBERON_0002405,UBERON:0000019,-,BTO:0000001
Mesenchymal Stem Cells - hepatic donor2,CT,-,CLO_0000031,CL_0000134,CL_0000120,UBERON_0002107,UBERON_0001006,BTO_0003298,BTO:0000020
CD14-positive_monocyte,CT,-,CLO_0000123,CL_0001054,CL:0000235,UBERON_0000178,UBERON_0000030,BTO_0000876,BTO_0000174
IMR90_lung_fibroblasts_SENES_SHLUC,CL,CLO_0006951,CLO_0000023,CL_0002553,CL_0000066,UBERON_0002048,UBERON_0002048,BTO_0001229,BTO:0000377
monocyte-derived dendritic cells_0h,CT,-,CLO_0000051,CL_0000451,CL:0000235,UBERON_0002405,UBERON_0006876,BTO_0002042,BTO_00003716
pro_B,CT,-,CLO_0000001,CL_0000826,CL:0000001,UBERON_0002371,UBERON_0005000,BTO_0003104,BTO:0000001
Pancreatic islets,A,-,CLO_0000001,CL_0008024,CL_0000270,UBERON_0000006,obo:UBERON_0004145,BTO_0000991,BTO_0000226
Foreskin_keratinocyte,CT,-,CLO_0000001,CL_1001606,CL_0000619,UBERON_0001332,UBERON_0002045,BTO_0005481,BTO:0000012
acute myeloid leukemia (FAB M4) cell line:HNT-34,CL,CLO_0050982,CLO_0000061,CL_0000763,CL_0001059,UBERON_0000178,UBERON:0001010,-,BTO:0000190
brain_1,A,-,CLO_0000020,CL_0002319,CL_0000120,UBERON_0000955,UBERON_0000955,BTO_0000142,BTO:0000233
Capillary_1_G,CT,-,CLO_0000023,CL_0002144,CL_0000120,UBERON_0001915,UBERON_0002045,BTO_0004956,BTO:0000001
clear cell carcinoma cell line:JHOC-5,CL,CLO_0051439,CLO_0000035,CL_2000064,CL_0000001,UBERON_0000992,UBERON:0002010,-,BTO:0000002
Aska-BAF47KO1 shSSX,-,-,CLO_0000035,CL_0000214,CL:0000001,UBERON_0004905,UBERON:0001234,-,obo:BTO_0006155
medial frontal gyrus - adult donor10196,A,-,CLO_0000052,CL_0002319,CL_0000234,UBERON_0002702,UBERON_0002048,BTO_0004834,BTO:0000273
BI_CD4_Memory_Primary_7pool,CT,-,-,CL_0000897,CL:0000001,UBERON_0002405,UBERON:0000013,-,BTO:0000001
lymphoblast,CT,-,CLO_0000064,CL_0017005,CL:0000125,UBERON_0000178,UBERON_0001003,BTO_0000772,BTO:0000223
CD14+ monocytes - treated with Cryptococcus donor1,CT,-,CLO_0000001,CL_0001054,CL:0000234,UBERON_0000178,UBERON_0000176,BTO_0000876,BTO:0000422
foreskin_melanocyte_2,CT,-,CLO_0000074,CL_2000045,CL:2000045,UBERON_0001332,UBERON_0002040,BTO_0005457,BTO:0000001
HT3,CL,CLO_0004286,CLO_0000012,CL_0002535,CL_0000001,UBERON_0000002,UBERON_0000000,-,BTO:0000001
DND_41,CL,CLO_0009834,CLO_0000001,CL_0000084,CL_0000001,UBERON_0000178,UBERON:0000015,-,BTO:0004025
HBEC_2,CT,-,CLO:0000001,CL_0010003,CL:0000002,UBERON_0002299,UBERON:0001000,-,BTO_0005265
DHL-4,CL,CLO_0037061,CLO_0000001,CL_0000236,CL:0000000,UBERON_0000178,UBERON_0001000,BTO_0006462,BTO:0000001
cord blood derived cell line:COBL-a 24h infection,CL,-,CLO_0000012,CL_0000988,CL_0000001,UBERON_0002331,UBERON_0001000,-,BTO:0000375
HT1080_WT,CL,CLO_0004276,CLO_0000001,CL_0000066,CL_0000001,UBERON_0002384,UBERON:0000000,BTO_0001282,BTO:0003460
dermal_fibroblast,CT,-,CLO_0000001,CL_0002551,CL_0000244,UBERON_0002067,UBERON_0002366,BTO_0004419,BTO:0000345
mesenchymal precursor cell - ovarian cancer left ovary donor3,CT,-,CLO_0000045,CL_0000134,CL_0000001,UBERON_0000992,UBERON_0007127,BTO_0003298,BTO:0000383
aortic valve interstitial cells,CT,-,CLO_0000018,CL_4030032,CL_0000123,UBERON_0002137,UBERON_0004534,-,BTO:0001234
NCI-H69_DMSO,CL,CLO_0008105,CLO_0000001,CL_0000082,CL_0000001,UBERON_0002048,UBERON_0002103,BTO_0003022,obo:BTO_0002606
Mac-2A_ALK-,CL,-,CLO_0000001,CL_0000542,CL:0000001,UBERON_0000178,UBERON:0000000,-,BTO:0001487
GBM_B39,CL,-,CLO_0000025,CL_0002319,CL:0000001,UBERON_0000955,UBERON_0002372,-,BTO:0005349
T47D_invasive_ductal_carcinoma_PROG,CL,CLO_0009251,CLO_0000040,CL_0002327,CL:0000002,UBERON_0000310,UBERON:0000077,BTO_0001248,BTO:0000345
HUVEC_VEGF_4h,CL,CLO_0004307,obo:CLO_0000178,CL_0002618,CL_0000245,UBERON_0002331,UBERON:0002048,BTO_0001949,BTO:0000001
MCF7_Invasive_ductal_breast_carcinoma_SHCTR_E2,CL,CLO_0007606,CLO_0000054,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0002048,BTO_0000093,BTO:0000002
PK-LCLs,CT,-,CLO_0001256,CL_0017005,CL:0000001,UBERON_0000178,UBERON_0001010,-,BTO:0002478
CD34_cells_DMSO,CT,-,CLO_0000001,CL_0000037,CL_0000234,UBERON_0002371,UBERON_0000960,BTO_0000725,BTO_0000298
AMIPS8,-,-,CLO_0000001,-,CL_0000123,-,UBERON:0000000,-,obo:BTO_0005375
pulmonary arterial smooth muscle cells_PAH1_sictrl,CT,-,CLO_0000056,CL_0002591,CL:0000245,UBERON_0002111,UBERON_0002046,BTO_0003336,BTO:0000172
U2OS_osteosarcoma_SHNS,CL,CLO_0009454,CLO_0000014,CL_0001035,CL_0000001,UBERON_0002481,UBERON:0002100,BTO_0001938,BTO:0000293
neural_progenitors,CT,-,CLO_0000001,CL_0011020,CL_0000114,UBERON_0001016,UBERON_0006102,-,BTO:0000134
MDP,CT,-,CLO_0000001,CL_0002009,CL_0000001,UBERON_0002371,UBERON_0000000,-,BTO_0000123
PC_9,CL,-,CLO_0000012,CL_0000082,CL:0000000,UBERON_0002048,UBERON_0001234,BTO_0005518,obo:BTO_0001289
Purified AT2 cells,CT,-,CLO_0000057,CL_0002063,CL_0000001,UBERON_0002299,UBERON_0006123,BTO_0000538,BTO_0000352
Brain angular gyrus,A,-,CLO_0000067,CL_0002319,CL_0000066,UBERON_0002686,UBERON_0002025,-,BTO_0000134
HK-2,CL,CLO_0003771,CLO_0000001,CL_0002306,CL_0000001,UBERON_0004134,UBERON:0001234,BTO_0003575,obo:BTO_0001262
amniotic membrane cells donor2,CT,-,CLO_0000025,CL_0002536,CL:0000234,UBERON_0000305,UBERON_0002044,-,BTO:0000326
right ventricle 3y,A,-,CLO_0000001,CL_0002494,CL:0000120,UBERON_0002080,UBERON_0002042,BTO_0001630,BTO:0001630
I10_Mantle cell lymphoma tissue_THZ1,CL,-,CLO_0000001,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0002371,-,BTO:0000348
2223_GBM,-,-,CLO_0000001,-,CL:0000000,UBERON_0000955,UBERON_0002402,-,obo:BTO_0001494
Capillary_2_C,CT,-,CLO_0000012,CL_0002144,CL:0000134,UBERON_0001915,UBERON_0002046,BTO_0004956,BTO:0000012
CD4+CD25-CD45RA- memory conventional T cells donor3,CT,-,-,CL_0000813,CL:0000545,UBERON_0002405,-,-,BTO_0000456
SH-EP,CL,-,CLO_0000001,CL_0000031,CL:0000001,UBERON_0001016,obo:UBERON_0008881,BTO_0005397,BTO:00000123
osteosarcoma cell line:143B/TK^(-)neo^(R),CL,CLO_0001088,CLO_0000025,CL_0001035,CL_0000002,UBERON_0000981,-,-,BTO:0000052
Parietal_and_chief_stomach,CT,-,CLO_0000012,-,CL_0000012,UBERON_0000945,UBERON_0002049,-,BTO:0000043
PC9,CL,-,CLO_0000001,CL_0000082,CL_0000001,UBERON_0002048,UBERON_0001000,BTO_0005518,BTO:0000001
acute myeloid leukemia (FAB M4eo) cell line:EoL-1,CL,CLO_0002932,CLO_0000000,CL_0000763,CL_0000027,UBERON_0000178,UBERON_0002102,BTO_0002405,BTO:0000053
adipose-tissue,A,-,CLO_0000022,CL_0000136,CL_0000122,UBERON_0001013,UBERON_0001012,BTO_0001487,BTO:0000248
CD34_cells_ACY957,CT,-,CLO_0000001,CL_0000037,CL:0000235,UBERON_0002371,UBERON_0002370,BTO_0000725,BTO:0000001
BT16,CL,-,CLO_0001650,CL_0008019,CL_0000001,UBERON_0001017,obo:UBERON_0006715,-,BTO:0001616
liposarcoma cell line:KMLS-1,CL,-,CLO_0000067,CL_0000136,CL:0000001,UBERON_0001013,UBERON_0001001,-,BTO:0000012
T Cell,CT,-,CLO_0016046,CL_0000084,CL:0000238,UBERON_0000178,UBERON_0002394,BTO_0000782,BTO_0000145
GBM_IDHmut5661,CL,-,CLO_0000001,CL_0002319,CL:0000001,UBERON_0000955,UBERON_0000955,-,BTO:0006270
LMPP_frozen_BM0828,CT,-,CLO_0000001,CL_0000936,CL_0000001,UBERON_0002371,-,-,obo:BTO_0003804
BPE_mammary_epithelial_cells,CL,-,CLO_0000024,CL_0002327,CL_0000183,UBERON_0000310,UBERON_0002370,-,BTO:0000302
Hair Follicle Dermal Papilla Cells donor3,CT,-,CLO_0000001,CL_0000346,CL_0000001,UBERON_0002073,UBERON_0002034,BTO_0005569,BTO:0000012
AT2_D,CT,-,CLO_0000012,CL_0002063,CL_0000234,UBERON_0002299,UBERON:0000001,BTO_0000538,obo:BTO_0001368
CD20,CT,-,CLO_0000001,CL_0000945,CL_0000001,UBERON_0000178,UBERON:0000060,-,BTO:0000319
697,CL,CLO_0001008,CLO_0000012,CL_0000817,CL:0000000,UBERON_0002371,UBERON:0000955,BTO_0001969,BTO_0001577
Lymphoid_placenta,CT,-,CLO_0000020,CL_0000542,CL_0000123,UBERON_0001987,UBERON:0004840,-,BTO_0000123
hTERT_KD,CT,-,CLO_0000001,CL_0002149,CL_0000001,UBERON_0001295,UBERON:0000010,-,BTO_0000240
dopaminergic-neuron,CT,-,CLO_0000032,CL_0000700,CL:0000001,UBERON_0001016,UBERON_0002404,BTO_0004032,BTO:0000334
HMS001,CL,-,CLO_0000001,CL_0000076,CL_0000001,UBERON_0001729,UBERON:0000469,-,BTO:0001667
mid-neurogenesis-radial-glial-cells,CT,-,CLO_0007003,CL_0000125,CL_0000123,UBERON_0001016,UBERON_0004948,-,BTO:0000021
be2c,CL,-,CLO_0000001,CL_0000031,CL_0000000,UBERON_0000955,UBERON:0000002,BTO_0004782,BTO_0000100
mesenchymal precursor cell - adipose donor3,CT,-,CLO_0000084,CL_0000134,CL_0000075,UBERON_0001013,UBERON_0006105,BTO_0003298,BTO:0000340
MCF-7_estradiol,CL,CLO_0007606,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON:0001234,BTO_0000093,BTO:0000172
Blue1_sporadic_Burkitt_lymphoma,CL,-,CLO_0007002,CL_0000236,CL_0000123,UBERON_0000178,UBERON_0001016,-,BTO:0000123
Matrix_Fibrob_2_J,CT,-,CLO_0000421,CL_0000057,CL:0000001,UBERON_0002384,UBERON:0001005,BTO_0000452,BTO:0000460
bladder adult pool1,A,-,CLO_0000023,CL_1001319,CL_0000060,UBERON_0001255,UBERON_0002046,BTO_0000123,BTO_0000248
H9_naive,CL,CLO_0003612,CLO_0000012,CL_0000084,CL_0000001,UBERON_0000178,obo:UBERON_0015917,BTO_0001944,obo:BTO_0005375
ascending_aorta,A,-,CLO_0000021,-,CL_0000065,UBERON_0001496,UBERON_0002040,-,BTO:0000115
MDA-MB-453_breast_adenocarcinoma_MPA,CL,CLO_0007640,CLO_0000012,CL_0002327,CL_0000123,UBERON_0000310,UBERON:0001001,BTO_0001908,BTO:0000458
SH-SY5Y_untreat,CL,CLO_0009015,CLO_0000001,CL_0000031,CL_0008005,UBERON_0002371,UBERON_00023903,BTO_0000793,BTO:00000123
retinoblastoma_xenograft,CT,-,CLO_0000063,CL_0009004,CL_0000066,UBERON_0000966,UBERON_0001015,BTO_0001178,BTO:0000363
A549_3h_only,CL,CLO_0001601,CLO_0000001,CL_0000082,CL_0000001,UBERON_0002048,UBERON:0002049,BTO_0000018,BTO_0003692
B Cell,CT,-,CLO_0000035,CL_0000236,CL:0000236,UBERON_0000178,UBERON_0000024,BTO_0000776,BTO:0000201
Ciliated_epithelial_lung,CT,-,CLO_0000035,CL_1000271,CL_0000184,UBERON_0002048,UBERON_0002046,-,BTO:0000001
H1_hESC_2,CL,CLO_0037281,CLO_0000030,CL_0002322,CL_0000001,UBERON_0000922,UBERON:0000460,BTO_0006080,BTO:0000398
MPAL1_T1_4,CT,-,CLO_0000421,CL_0000988,CL_0000001,UBERON_0000178,UBERON:0001010,-,obo:BTO_0001614
Intestinal_epithelial_2,CT,-,CLO_0000123,CL_0002563,CL_0000001,UBERON_0001277,UBERON_0002045,BTO_0000003,BTO:0000001
NEC8,CL,CLO_0051391,CLO_0000001,CL_0000015,CL:0000001,UBERON_0000473,UBERON:0000011,BTO_0006542,obo:BTO_0002889
GBM17,CT,CLO_0003456,CLO_0000012,CL_0000125,CL_0000001,UBERON_0000955,UBERON_0000018,-,BTO:0005349
Mesenchymal stem cells - adipose donor0,CT,-,CLO_0000034,CL_0000134,CL:0000187,UBERON_0001013,UBERON_0006120,BTO_0003298,BTO:0000360
Rectal_Smooth_Muscle,A,-,CLO_0000052,CL_0002504,CL_0000234,UBERON_0018112,UBERON_0002044,-,BTO:0000203
CD34_cells_FETAL,CT,-,CLO_0000001,CL_0000037,CL_0000238,UBERON_0002371,UBERON_0001004,BTO_0000725,BTO_0000123
EM CD8+ ab T (VB),CT,-,-,CL_0000625,CL_0000123,UBERON_0000178,-,-,BTO:0000240
3752,-,-,CLO_0000000,CL_0000034,CL_0003752,UBERON_0000955,UBERON:0003752,-,BTO_0003752
colorectal-cancer,CT,-,CLO_0000001,CL_0011108,CL_0000065,UBERON_0012652,UBERON_0002048,BTO_0001615,BTO:0000356
EndoC-betaH2,CL,-,CLO_0000007,CL_0000169,CL_0000001,UBERON_0001264,UBERON_0002115,-,obo:BTO_0002606
HSMM cell derived Skeletal Muscle Myotubes Cells,CT,-,CLO_0000023,CL_0002372,CL_0000054,UBERON_0005090,UBERON:0002100,-,BTO:0000328
BT168_glioblastoma_stem_cells,CL,-,CLO_0000010,CL_0000034,CL_0000003,UBERON_0001017,UBERON_0002028,-,BTO:0000424
CLB-MA,CL,-,obo:CLO_0000178,CL_0000031,CL:0000001,UBERON_0001016,UBERON_0001000,-,obo:BTO_0002144
gastrointestinal carcinoma cell line:ECC12,CL,CLO_0050807,CLO_0000001,CL_0002178,CL_0000010,UBERON_0000945,UBERON_0002048,-,BTO:0000057
Lymphoid_Myeloid_muscle,CT,-,CLO_0000012,-,CL_0000122,UBERON_0005090,UBERON_0002390,-,BTO:0000234
LCL_lymphoblastoid_cell_line,CT,-,CLO_0000064,CL_0017005,CL_0000120,UBERON_0000178,UBERON_0004820,BTO_0000773,BTO:0000180
